time,price_dollars,side,qty
2020-01-13 09:30:00.005505925,1000.18,ASK,47
2020-01-13 09:30:00.005505925,1000.66,ASK,22
2020-01-13 09:30:00.005505925,1000.8,ASK,49
2020-01-13 09:30:00.006479751,997.24,BID,42
2020-01-13 09:30:00.006479751,997.25,BID,21
2020-01-13 09:30:00.006479751,997.31,BID,48
2020-01-13 09:30:00.006479751,997.37,BID,34
2020-01-13 09:30:00.006479751,997.44,BID,26
2020-01-13 09:30:00.006479751,997.72,BID,23
2020-01-13 09:30:00.006479751,997.75,BID,20
2020-01-13 09:30:00.006479751,997.86,BID,39
2020-01-13 09:30:00.006479751,997.89,BID,28
2020-01-13 09:30:00.006479751,997.91,BID,2191
2020-01-13 09:30:00.006479751,998.14,BID,42
2020-01-13 09:30:00.006479751,998.59,BID,603
2020-01-13 09:30:00.006479751,999.45,ASK,38
2020-01-13 09:30:00.006479751,1000.18,ASK,47
2020-01-13 09:30:00.006479751,1000.66,ASK,22
2020-01-13 09:30:00.006479751,1000.8,ASK,49
2020-01-13 09:30:00.007473793,997.24,BID,42
2020-01-13 09:30:00.007473793,997.25,BID,21
2020-01-13 09:30:00.007473793,997.31,BID,48
2020-01-13 09:30:00.007473793,997.37,BID,34
2020-01-13 09:30:00.007473793,997.44,BID,26
2020-01-13 09:30:00.007473793,997.72,BID,23
2020-01-13 09:30:00.007473793,997.75,BID,20
2020-01-13 09:30:00.007473793,997.86,BID,39
2020-01-13 09:30:00.007473793,997.89,BID,28
2020-01-13 09:30:00.007473793,997.91,BID,2177
2020-01-13 09:30:00.007473793,998.59,ASK,115
2020-01-13 09:30:00.007473793,1000.18,ASK,47
2020-01-13 09:30:00.007473793,1000.66,ASK,22
2020-01-13 09:30:00.007473793,1000.8,ASK,49
2020-01-13 09:30:00.008680973,997.24,BID,42
