ticker,date,strategy,is_bps,vwap_slip_bps,eff_spread_bps,markout_60s_bps,price_var,n_fills
TSLA,20200114,pov_5pct_cap,-167.69610811118852,8.537184418026687,6.098273873747136,-3.035886557560166,3.222151901879844,12
TSLA,20200114,toth,-167.68244237138586,8.550613294109752,6.097718018264243,-3.0427981008288527,3.222151901879844,12
TSLA,20200114,rl_v2,-114.47488445806435,60.835942315182656,7.18007238181886,15.908816773379135,3.498625030812409,105
TSLA,20200115,twap,-63.686287082964384,5.800689666044307,6.196622944254425,3.50077143372761,1.5576943703475477,60
TSLA,20200115,ac_ra,-66.85238481414368,2.6564529660175813,6.014463383430966,8.043198958286522,1.5576943703475477,60
TSLA,20200115,vwap_following,-66.37338513475291,3.132145284801596,5.461851171903724,2.8059630468889445,1.385039108954437,12
TSLA,20200115,pov_5pct_cap,-66.37338513475291,3.132145284801596,5.461851171903724,2.8059630468889445,1.385039108954437,12
TSLA,20200115,toth,-66.37338513475291,3.132145284801596,5.461851171903724,2.8059630468889445,1.385039108954437,12
TSLA,20200115,rl_v2,-62.16387228183112,7.31259261308446,5.897171764280726,9.333123203272383,1.618034950984693,103
TSLA,20200116,twap,-67.53216715648826,5.446045523397608,6.317937146383102,3.5284843614525307,1.2874168395061747,60
TSLA,20200116,ac_ra,-72.4028745118566,0.6106452831573614,6.287708532818765,6.26078030239597,1.2874168395061747,60
TSLA,20200116,vwap_following,-59.051149402153,13.86558549875571,6.648212272491456,14.0563623489825,1.3649938949802434,12
TSLA,20200116,pov_5pct_cap,-59.051149402153,13.86558549875571,6.648212272491456,14.0563623489825,1.3649938949802434,12
TSLA,20200116,toth,-59.051149402153,13.86558549875571,6.648212272491456,14.0563623489825,1.3649938949802434,12
TSLA,20200116,rl_v2,-70.73563750554361,2.2657967083354276,6.005077591982394,8.735494507679938,1.2711611283588762,111
TSLA,20200117,twap,-54.79035345157453,3.658265134769362,4.4763677727439255,3.2607021944182426,0.7163118619817906,60
TSLA,20200117,ac_ra,-52.52013623737871,5.915285548694244,4.4518945544736495,4.532597949360668,0.7163118619817906,60
TSLA,20200117,vwap_following,-53.0291222112069,5.40925831652097,4.595735581455888,8.918949207077123,0.745728746687666,12
TSLA,20200117,pov_5pct_cap,-53.0291222112069,5.40925831652097,4.595735581455888,8.918949207077123,0.745728746687666,12
TSLA,20200117,toth,-53.0291222112069,5.40925831652097,4.595735581455888,8.918949207077123,0.745728746687666,12
TSLA,20200117,rl_v2,-47.08365642268451,11.320163040120482,4.713252927973845,6.49801001379203,0.7568884664187545,114
NVDA,20200113,twap,-12.181570458237863,1.1629935170737997,2.4808750091395657,1.5317122214583003,0.3448036778678342,60
NVDA,20200113,ac_ra,-6.958584624015139,6.379017984473872,2.4664861900284736,1.6979539955538894,0.3448036778678342,60
NVDA,20200113,vwap_following,-13.219900218398257,0.12604767687275065,2.1413675809476826,-1.3288831016138922,0.32606352792427185,12
NVDA,20200113,pov_5pct_cap,-13.219900218398257,0.12604767687275065,2.1413675809476826,-1.3288831016138922,0.32606352792427185,12
NVDA,20200113,toth,-13.220861968783806,0.12508720833965617,2.141327469862562,-1.3287031903292017,0.32606352792427185,12
NVDA,20200113,rl_v2,-8.495461740368171,4.844189268347811,2.4828888742149564,1.99424450887085,0.32267173908015373,113
NVDA,20200114,twap,-35.21036265244933,0.6011436720080242,2.2543113196807254,1.371524598202071,0.5196840359056076,60
NVDA,20200114,ac_ra,-30.33313141103359,5.460970096669954,2.574230837102828,4.043315094675927,0.5196840359056076,60
NVDA,20200114,vwap_following,-37.179912769567316,-1.3613779370940309,2.166663264986223,-2.61237996578086,0.5124628589646086,12
NVDA,20200114,pov_5pct_cap,-37.179912769567316,-1.3613779370940309,2.166663264986223,-2.61237996578086,0.5124628589646086,12
NVDA,20200114,toth,-37.18253775947031,-1.3639935594960868,2.1668239076324776,-2.61310289771475,0.5124628589646086,12
NVDA,20200114,rl_v2,-26.883410063802504,8.89838081827592,2.475309490836635,4.616663442975513,0.5090856658552828,110
NVDA,20200115,twap,21.252038756561134,3.4569559442621967,2.279434741835224,0.711733533161327,0.35325923964629685,60
NVDA,20200115,ac_ra,11.693823173191404,-6.118304787306938,2.5141827125981324,0.7852587373391264,0.35325923964629685,60
NVDA,20200115,vwap_following,23.019176423092826,5.227244944131374,2.2177209535313867,4.739290321547843,0.2923727384381382,12
NVDA,20200115,pov_5pct_cap,23.019176423092826,5.227244944131374,2.2177209535313867,4.739290321547843,0.2923727384381382,12
NVDA,20200115,toth,23.02337505046208,5.23145105890506,2.217883630357841,4.738886612353075,0.2923727384381382,12
NVDA,20200115,rl_v2,8.383609204685344,-9.434421854270317,2.6003563524814535,0.7372179710000122,0.35796454016671436,114
NVDA,20200116,twap,6.28624954675185,0.009701496821654677,2.129354039241789,0.4055761006374031,0.4245495785332613,60
NVDA,20200116,ac_ra,-4.422182829057797,-10.705456305793732,2.3106258826101382,1.4399777400556326,0.4245495785332613,60
NVDA,20200116,vwap_following,6.754844687964977,0.478590939031711,2.0203846629154367,0.1127905242536327,0.37746663508985906,12
NVDA,20200116,pov_5pct_cap,6.754844687964977,0.478590939031711,2.0203846629154367,0.1127905242536327,0.37746663508985906,12
NVDA,20200116,toth,6.754844687964977,0.478590939031711,2.0203846629154367,0.1127905242536327,0.37746663508985906,12
NVDA,20200116,rl_v2,-4.7878006526701435,-11.071303755538578,2.777654255216983,2.031055816001601,0.3764548449305682,114
NVDA,20200117,twap,-5.7677702240639235,3.631847900152385,2.3983724294390183,1.2810947763191316,0.27131876097405666,60
NVDA,20200117,ac_ra,-8.51755903294569,0.8846422978090185,2.557475135327638,2.252755086619589,0.27131876097405666,60
NVDA,20200117,vwap_following,-6.5832897542140945,2.8170944853401165,1.9219302628984969,0.5880779899540853,0.25090140524021914,12
NVDA,20200117,pov_5pct_cap,-6.5832897542140945,2.8170944853401165,1.9219302628984969,0.5880779899540853,0.25090140524021914,12
NVDA,20200117,toth,-6.579669335050004,2.820711503410122,1.92201135248231,0.588761114507392,0.25090140524021914,12
NVDA,20200117,rl_v2,-8.523231022969965,0.8789756361654776,2.698688011865639,2.566393968344449,0.26696063711524726,119
