ticker,strategy,is_bps,vwap_slip_bps,eff_spread_bps,markout_60s_bps
AAL,twap,-75.62059812422451,12.257973509882088,3.453256611636012,2.91412694816718
AAL,ac_ra,-38.23818793134248,49.3143379986809,3.429002396377126,4.592002316514436
AAL,vwap_following,-69.89984073615291,17.928835014813483,3.5140747085576045,2.658074484558294
AAL,pov_5pct_cap,-69.89984073615291,17.928835014813483,3.5140747085576045,2.658074484558294
AAL,toth,-69.90691912935613,17.921818358659422,3.5140722227368038,2.6584270982513427
AAL,rl_v3,-30.110776853650204,57.37086259651468,3.4765706570982906,4.983744031763473
AAPL,twap,14.242541846121291,1.7772090795991862,0.73208202071893,0.11154740852672602
AAPL,ac_ra,6.625554135708243,-5.84928700179991,0.8538998618235534,0.17980263314784983
AAPL,vwap_following,13.310931263510481,0.8444355570742303,0.7834220677399467,-0.5854304818802607
AAPL,pov_5pct_cap,13.310931263510481,0.8444355570742303,0.7834220677399467,-0.5854304818802607
AAPL,toth,13.310931263510481,0.8444355570742303,0.7834220677399467,-0.5854304818802607
AAPL,rl_v3,4.444128922339625,-8.033435312670534,0.8224993707225905,0.14484616673729594
ADBE,twap,19.115055412980915,2.610041655925636,4.401049136320559,1.8290522197409553
ADBE,ac_ra,18.27292147557427,1.7665151133242305,5.006681995761639,1.9453385486823063
ADBE,vwap_following,21.372951583536228,4.871671624392049,4.501897357310601,4.897593420615271
ADBE,pov_5pct_cap,21.372951583536228,4.871671624392049,4.501897357310601,4.897593420615271
ADBE,toth,21.372148704642303,4.870867417807519,4.502098047596971,4.898168248885326
ADBE,rl_v3,17.14335689400269,0.6350826133203799,5.354452996857306,1.013443280290812
ADI,twap,15.38572741706042,4.934373243651934,5.396438074009659,2.490666475711366
ADI,ac_ra,7.686053313278946,-2.773360462521932,5.206901937167894,2.454478908315859
ADI,vwap_following,12.566641597727083,2.112336557761442,5.036779777793571,0.7499113875171335
ADI,pov_5pct_cap,12.565137461354663,2.110830846940422,5.037281301552713,0.7487798815566614
ADI,toth,12.562296314864978,2.107986726492263,5.036777956637834,0.7479852347193265
ADI,rl_v3,4.4489011448246085,-6.013901106775344,5.3377555598107405,1.2516561586467132
ADP,twap,-0.6914957179852957,3.5870179077004,2.9974788833196655,1.347923515683762
ADP,ac_ra,-3.2175719122511466,1.062022423845556,3.387148854944518,1.5884768909447295
ADP,vwap_following,-1.2410163029556103,3.0377324196042763,3.336520240315953,6.148370395250432
ADP,pov_5pct_cap,-1.240162745040626,3.038585612348595,3.336292980831942,6.147859056703279
ADP,toth,-1.2403334566245934,3.038414973798761,3.3363498296541345,6.14746067786049
ADP,rl_v3,-4.291802998830418,-0.011749083279332134,3.4908819546910004,2.0491363946104673
ADSK,twap,-13.554516891276247,3.5002807196349828,5.109858169141216,3.237473257257865
ADSK,ac_ra,-1.980213445510309,15.054871145172006,5.752486634118499,4.1788467636259625
ADSK,vwap_following,-11.565318999765516,5.486090666596099,4.909391134670643,5.280628032018656
ADSK,pov_5pct_cap,-11.565318999765516,5.486090666596099,4.909391134670643,5.280628032018656
ADSK,toth,-11.565682532263283,5.485727753256412,4.909287421868234,5.28119806745759
ADSK,rl_v3,-0.8477058502824414,16.18544988608577,6.003824070369739,2.3851613630119206
ALGN,twap,47.05613473743244,5.659730623148459,14.429025308213802,6.560528257130314
ALGN,ac_ra,32.63057963116303,-8.825823425829363,17.318876233012965,6.844812443165963
ALGN,vwap_following,46.63391993811725,5.235759742949863,14.822961540845844,8.301550800106325
ALGN,pov_5pct_cap,46.63152898155686,5.233358841894125,14.821090281243974,8.299749885497672
ALGN,toth,46.63391993811725,5.235759742949863,14.822961540845844,8.301550800106325
ALGN,rl_v3,29.158559097067332,-12.312284829588172,18.659006193707654,6.310233770375886
ALXN,twap,-19.126809341976085,2.2389159704773314,7.461011170350571,4.191550554275165
ALXN,ac_ra,-16.56469230086068,4.795569313012955,8.501637833330033,5.275529174831546
ALXN,vwap_following,-20.205399165261362,1.1626262332502133,7.238265502090336,2.9632323814324146
ALXN,pov_5pct_cap,-20.205399165261362,1.1626262332502133,7.238265502090336,2.9632323814324146
ALXN,toth,-20.207530414706017,1.1604995286816822,7.238086964952599,2.961370631890167
ALXN,rl_v3,-17.310363200430796,4.051488551976555,8.706031768173492,4.577578465859869
AMAT,twap,-2.193691904342752,5.747369782910937,2.1178435178376613,1.0867748026338733
AMAT,ac_ra,-17.972511321199732,-10.018922324217705,2.137824494368906,2.610546331378971
AMAT,vwap_following,-0.8475411138450017,7.092451821213223,1.9891799091393698,6.758518243899547
AMAT,pov_5pct_cap,-0.8475411138450017,7.092451821213223,1.9891799091393698,6.758518243899547
AMAT,toth,-0.8475411138450017,7.092451821213223,1.9891799091393698,6.758518243899547
AMAT,rl_v3,-19.82219750536773,-11.867139983325803,2.0935918379161076,3.4283118338033347
AMD,twap,-22.38716108452497,3.771630356916626,1.955751491965368,1.2128601010758062
AMD,ac_ra,-17.882974481659716,8.264060870532486,1.9789274369002097,2.159070774468253
AMD,vwap_following,-19.52591706539141,6.625406426114047,1.9895452066597454,2.968908598138665
AMD,pov_5pct_cap,-19.52591706539141,6.625406426114047,1.9895452066597454,2.968908598138665
AMD,toth,-19.52472089314421,6.626599476308603,1.9895454447038674,2.969904852522178
AMD,rl_v3,-15.446770334929408,10.693906436701214,1.9903525805801974,2.2518825680533445
AMGN,twap,-14.405269839948803,-1.2286656302681223,4.371265607099879,2.348321377097912
AMGN,ac_ra,-11.151330988412438,2.020991802330832,4.992903850880578,3.7170045127586713
AMGN,vwap_following,-13.760359647843195,-0.5846039884381623,4.306189242014114,3.1045471058038507
AMGN,pov_5pct_cap,-13.760359647843195,-0.5846039884381623,4.306189242014114,3.1045471058038507
AMGN,toth,-13.760359647843195,-0.5846039884381623,4.306189242014114,3.1045471058038507
AMGN,rl_v3,-12.094782192435462,1.0787819584057436,4.750827184015243,2.3718073710488627
AMZN,twap,24.106027050438996,0.19371894680110882,2.9143762852706323,0.9563500614865464
AMZN,ac_ra,14.192567126395494,-9.743503630365971,3.3319868725985944,1.0998363141546392
AMZN,vwap_following,23.638382303950188,-0.2750467483757502,2.9238245716077595,2.1420540575024343
AMZN,pov_5pct_cap,23.638382303950188,-0.2750467483757502,2.9238245716077595,2.1420540575024343
AMZN,toth,23.635845159571705,-0.2775899743122593,2.9239734272900737,2.143258365030531
AMZN,rl_v3,12.53136651342957,-11.408686156229818,3.502510201202742,0.8913200716545056
ANSS,twap,25.286528641718952,8.483740211542244,10.52397633364653,5.16919440298447
ANSS,ac_ra,26.296128493172997,9.495040772771246,14.330902239262402,6.099114757096933
ANSS,vwap_following,27.70929347321376,10.910586283565571,10.732196082251892,8.56774021567615
ANSS,pov_5pct_cap,27.710370439140178,10.91166506368251,10.732159348725569,8.567110702487717
ANSS,toth,23.86218549809578,7.056997707119086,9.754283591093657,1.505881131030845
ANSS,rl_v3,23.35790548695713,6.551868216909074,13.90500164580866,4.700463425901231
ASML,twap,3.132839177144997,2.7238959353888292,3.877648756557094,1.9754408614326349
ASML,ac_ra,-0.6494544848821325,-1.058552449453612,4.7561474353980735,2.743378470865372
ASML,vwap_following,3.64524027650529,3.236317995612489,4.258426590482011,4.1893581788548815
ASML,pov_5pct_cap,3.6464395769141444,3.2375173450812933,4.257860573820888,4.189658727407166
ASML,toth,1.3485466811027664,0.9395304490441537,4.731112828449305,3.8996437624895566
ASML,rl_v3,-2.540284833841519,-2.9494601468742796,4.735383959481407,2.5073575622039868
ATVI,twap,-0.6190358873294675,5.140247112720465,1.9435869743986942,0.9912952410549565
ATVI,ac_ra,3.939886671599114,9.696544221654605,2.144569585171742,0.6819419648950804
ATVI,vwap_following,2.2967890284952874,8.054392826406977,1.8801251662548435,3.757922488243957
ATVI,pov_5pct_cap,2.2967890284952874,8.054392826406977,1.8801251662548435,3.757922488243957
ATVI,toth,2.2967890284952874,8.054392826406977,1.8801251662548435,3.757922488243957
ATVI,rl_v3,2.5323150201205435,8.28978318034473,2.2783383706085667,0.36898080679709977
AVGO,twap,30.68698205546542,2.6064543460035954,4.450124924237539,2.1329247455720672
AVGO,ac_ra,29.7167047308304,1.6334440447581313,5.190145390197532,1.486336218617397
AVGO,vwap_following,31.439771615009,3.3613642851609082,4.530861698174769,2.0728219940228922
AVGO,pov_5pct_cap,31.439771615009,3.3613642851609082,4.530861698174769,2.0728219940228922
AVGO,toth,31.439771615009,3.3613642851609082,4.530861698174769,2.0728219940228922
AVGO,rl_v3,30.45536704730011,2.374186948687401,5.0923688005034755,1.345528921473924
BIDU,twap,15.648352432971365,3.002601679102051,4.134494147967099,1.4878751929183913
BIDU,ac_ra,-1.9677983649256086,-14.635860978402457,4.433275323305854,4.173378103461778
BIDU,vwap_following,9.31562600407001,-3.3381455089671603,3.621431556467741,-0.1245579220273082
BIDU,pov_5pct_cap,9.31562600407001,-3.3381455089671603,3.621431556467741,-0.1245579220273082
BIDU,toth,9.31562600407001,-3.3381455089671603,3.621431556467741,-0.1245579220273082
BIDU,rl_v3,-5.902681089574507,-18.575727456422438,4.583661495554199,3.334365990436821
BIIB,twap,12.7468012881915,7.425774905448875,7.011020637276279,3.0825455364409735
BIIB,ac_ra,7.810845156245114,2.4871889860845102,7.626307388174934,3.3422804148125933
BIIB,vwap_following,11.851997562886138,6.530494445035773,7.5325400436054455,4.510516346872911
BIIB,pov_5pct_cap,11.849281921839099,6.5277773571447035,7.532225250963468,4.5123611007984765
BIIB,toth,11.851997562886138,6.530494445035773,7.5325400436054455,4.510516346872911
BIIB,rl_v3,7.020384715812801,1.6963074027438945,7.9845549458559235,4.32182181092946
BKNG,twap,6.948546929430584,7.008340395589494,12.38338845868247,6.619245650209425
BKNG,ac_ra,7.183152663765814,7.2429447261603075,12.663624112732695,7.6129156688838595
BKNG,vwap_following,7.427502375096163,7.487292975423113,10.150158973079117,5.866752052614943
BKNG,pov_5pct_cap,7.4283647170605205,7.488155312227644,10.149754122292903,5.867747390398895
BKNG,toth,12.276007892622612,12.335769481896035,6.902186068088207,4.707039894478005
BKNG,rl_v3,5.932591167088972,5.9923907122235365,11.802212034634895,6.669019270691715
BMRN,twap,-5.055137563168799,8.948003208668307,9.013377065890738,3.934573548295861
BMRN,ac_ra,-17.082537900055755,-3.0625634998456914,11.731672421478347,7.310947457672513
BMRN,vwap_following,-1.1664233576667933,12.83127474427071,8.904825966610778,3.6733008074303175
BMRN,pov_5pct_cap,-1.1610331274582915,12.83665743027767,8.904381420336296,3.6775619789018847
BMRN,toth,-1.1664233576667933,12.83127474427071,8.904825966610778,3.6733008074303175
BMRN,rl_v3,-16.978775968560043,-2.958946794229652,12.468272670853505,8.660510287862241
CDNS,twap,55.0244633730846,5.50767033582621,4.293483518268862,1.5771147318960999
