ticker,date,base_strategy,routing,median_is_bps,vwap_slip_bps,eff_spread_bps,markout_60s_bps,reversion_5m_bps,price_var,pov_pct,oversize_count,null_nbbo_count,n_fills,arrival_mid,market_vwap
AAPL,20200114,ac_rn,weighted,-71.19367072471056,-1.9551348178598635,1.392514966615594,1.747741120037641,1.9000570017083234,0.8054453798284541,0.001317837149855611,20,0,60,313.78,315.9521420966209
AAPL,20200114,ac_ra,nbbo,-49.88323028874364,19.208798288036984,1.07730195196623,5.094948569427865,1.9000570017083234,0.8072327529988611,0.001317837149855611,15,0,60,313.78,315.9521420966209
AAPL,20200114,ac_ra,naive,-49.62307986487719,19.46716020151897,1.595014174719399,5.353977010458709,1.9000570017083234,0.8058794543325022,0.001317837149855611,19,0,60,313.78,315.9521420966209
AAPL,20200114,ac_ra,top1,-49.72350054178466,19.367429907586065,1.3949405114446567,5.253870632759233,1.9000570017083234,0.8057530428746107,0.001317837149855611,17,0,60,313.78,315.9521420966209
AAPL,20200114,ac_ra,weighted,-49.626617375234886,19.46364701122162,1.5879861507237607,5.350470510542166,1.9000570017083234,0.8054453798284541,0.001317837149855611,18,0,60,313.78,315.9521420966209
AAPL,20200115,twap,nbbo,26.012176753185162,2.131806615426098,0.921951960595856,0.15069522061877128,11.925963617860322,0.33561664302213573,0.002299264970974079,16,0,60,315.355,314.60176001132163
AAPL,20200115,twap,naive,26.339902649393693,2.4603171742834977,1.5789492885832797,0.479249387729641,11.925963617860322,0.33400598797027464,0.002299264970974079,23,0,60,315.355,314.60176001132163
AAPL,20200115,twap,top1,26.249940543194125,2.37013967496009,1.3988435849038325,0.3891905616910506,11.925963617860322,0.3379022607990463,0.002299264970974079,36,0,60,315.355,314.60176001132163
AAPL,20200115,twap,weighted,26.355916348238445,2.476369214167208,1.611129701679348,0.4953743257171839,11.925963617860322,0.3351135653698804,0.002299264970974079,22,0,60,315.355,314.60176001132163
AAPL,20200115,vwap_following,nbbo,24.84257424172845,0.959403765590933,0.9436007957554505,1.6275839709128708,6.998791117896878,0.286180436830065,0.002299264970974079,12,0,12,315.355,314.60176001132163
AAPL,20200115,vwap_following,naive,25.069017456517813,1.1863891454480922,1.3975535832724262,1.8546356711113354,6.998791117896878,0.2857154761880042,0.002299264970974079,12,0,12,315.355,314.60176001132163
AAPL,20200115,vwap_following,top1,25.042571070698735,1.1598794399725876,1.344700717703667,1.828229794704474,6.680876785543204,0.2885845813727126,0.002299264970974079,12,0,12,315.355,314.60176001132163
AAPL,20200115,vwap_following,weighted,25.046503147248277,1.1638209309554581,1.352398242540442,1.832059437029556,6.998791117896878,0.28544887564337224,0.002299264970974079,12,0,12,315.355,314.60176001132163
AAPL,20200115,ac_rn,nbbo,26.012176753185162,2.131806615426098,0.921951960595856,0.15069522061877128,11.925963617860322,0.33561664302213573,0.002299264970974079,16,0,60,315.355,314.60176001132163
AAPL,20200115,ac_rn,naive,26.339902649393693,2.4603171742834977,1.5789492885832797,0.479249387729641,11.925963617860322,0.33400598797027464,0.002299264970974079,23,0,60,315.355,314.60176001132163
AAPL,20200115,ac_rn,top1,26.249940543194125,2.37013967496009,1.3988435849038325,0.3891905616910506,11.925963617860322,0.3379022607990463,0.002299264970974079,36,0,60,315.355,314.60176001132163
AAPL,20200115,ac_rn,weighted,26.355916348238445,2.476369214167208,1.611129701679348,0.4953743257171839,11.925963617860322,0.3351135653698804,0.002299264970974079,22,0,60,315.355,314.60176001132163
