size,size_pct_adv,window,ticker,strategy,parent_qty,is_bps,vwap_slip_bps,eff_spread_bps,markout_60s_bps
0_1pct_adv,0.001,open,PYPL,pov_5pct_cap,7640,32.21295572513929,30.561377059758595,2.9495552285733377,0.9410613790776315
0_1pct_adv,0.001,open,PYPL,toth,7640,32.207444565039744,30.555864986506077,2.9491025427603503,0.9417971282953055
0_1pct_adv,0.001,open,PYPL,rl_v4,7640,43.99480376334213,42.34517725131024,3.188241890202397,-0.48421011457810004
0_1pct_adv,0.001,open,QCOM,twap,9480,-131.33326151747224,-8.701907021835023,3.258904965771127,5.425496703813846
0_1pct_adv,0.001,open,QCOM,ac_ra,9480,-97.87059144909597,24.355725284027542,4.288928808721364,5.278874401527773
0_1pct_adv,0.001,open,QCOM,vwap_following,9480,-116.62180447812719,5.831480077772491,3.9349285315597062,1.2268328824999086
0_1pct_adv,0.001,open,QCOM,pov_5pct_cap,9480,-116.62180447812719,5.831480077772491,3.9349285315597062,1.2268328824999086
0_1pct_adv,0.001,open,QCOM,toth,9480,-116.66612122972364,5.787699743559098,3.934464443210609,1.2249664834407852
0_1pct_adv,0.001,open,QCOM,rl_v4,9480,-89.84732765442614,32.281874150067665,4.479862464149692,8.22202975519341
0_1pct_adv,0.001,open,QQQ,twap,24308,22.815803244158737,3.9941203142204835,0.5313713684585529,0.16068371731392006
0_1pct_adv,0.001,open,QQQ,ac_ra,24308,22.21328682434769,3.3904672637940143,0.5492873782126214,-0.8913776866346137
0_1pct_adv,0.001,open,QQQ,vwap_following,24308,23.757248972687954,4.937342054162205,0.526840344659172,1.0186396475225614
0_1pct_adv,0.001,open,QQQ,pov_5pct_cap,24308,23.757248972687954,4.937342054162205,0.526840344659172,1.0186396475225614
0_1pct_adv,0.001,open,QQQ,toth,24308,23.757248972687954,4.937342054162205,0.526840344659172,1.0186396475225614
0_1pct_adv,0.001,open,QQQ,rl_v4,24308,21.090212583722224,2.265274374575218,0.5133680763841332,-1.6206898916103427
0_1pct_adv,0.001,open,REGN,twap,753,159.74844435196627,21.050448572068465,17.81156587231589,8.567595757604316
0_1pct_adv,0.001,open,REGN,ac_ra,753,167.22459878866607,28.63197913971853,24.774412225299656,9.669156068706457
0_1pct_adv,0.001,open,REGN,vwap_following,753,164.93099117440735,26.306043207692284,19.52524014760112,10.74997184173007
0_1pct_adv,0.001,open,REGN,pov_5pct_cap,753,164.93099117440735,26.306043207692284,19.52524014760112,10.74997184173007
0_1pct_adv,0.001,open,REGN,toth,753,164.87591195212335,26.250187645728698,19.483100480722907,10.721577459135629
0_1pct_adv,0.001,open,REGN,rl_v4,753,164.7470537716036,26.11951321373641,35.352484194111305,8.560443721137682
0_1pct_adv,0.001,open,ROST,twap,1839,25.713050780257163,15.13791120163336,6.910233863233837,2.8585337719303117
0_1pct_adv,0.001,open,ROST,ac_ra,1839,18.357856512395095,7.774918661432975,11.400657252014932,2.9943402104214063
0_1pct_adv,0.001,open,ROST,vwap_following,1839,27.558979147794336,16.985796696556,10.523481613900115,7.093972763387659
0_1pct_adv,0.001,open,ROST,pov_5pct_cap,1839,27.558979147794336,16.985796696556,10.523481613900115,7.093972763387659
0_1pct_adv,0.001,open,ROST,toth,1839,27.55805917352877,16.984875746896773,10.53451577860357,7.099958302013767
0_1pct_adv,0.001,open,ROST,rl_v4,1839,22.551559210331295,11.973067691383456,10.2048988138815,5.630639932045223
0_1pct_adv,0.001,open,SBUX,twap,7069,-23.972978830287612,-11.14333594626623,1.5400087873838784,1.7278279742992966
0_1pct_adv,0.001,open,SBUX,ac_ra,7069,-12.458602889341693,0.3563027910113755,2.0779381365953475,2.3470851052034094
0_1pct_adv,0.001,open,SBUX,vwap_following,7069,-21.211946848784777,-8.38583779854256,1.7567020467665513,-1.7674124724132378
0_1pct_adv,0.001,open,SBUX,pov_5pct_cap,7069,-21.211946848784777,-8.38583779854256,1.7567020467665513,-1.7674124724132378
0_1pct_adv,0.001,open,SBUX,toth,7069,-21.216972167598644,-8.390856685470998,1.7565494559854455,-1.766046460685899
0_1pct_adv,0.001,open,SBUX,rl_v4,7069,-10.846846092019888,1.965996707261055,2.953604721098077,1.8294703309848674
0_1pct_adv,0.001,open,SGEN,twap,1398,-139.25126752368874,43.588058476628156,20.239070901066363,9.369606666609423
0_1pct_adv,0.001,open,SGEN,ac_ra,1398,-146.701671008458,36.27200680104514,36.15568478823222,12.778823960831804
0_1pct_adv,0.001,open,SGEN,vwap_following,1398,-135.59086363729924,47.18245494670873,23.520419903360796,10.642263300692642
0_1pct_adv,0.001,open,SGEN,pov_5pct_cap,1398,-135.59086363729924,47.18245494670873,23.520419903360796,10.642263300692642
0_1pct_adv,0.001,open,SGEN,toth,1398,-135.63743709630063,47.13672133866166,23.515043087670275,10.655496443617439
0_1pct_adv,0.001,open,SGEN,rl_v4,1398,-128.2990799041984,54.34274723256919,54.70680111203811,32.72496066265583
0_1pct_adv,0.001,open,SIRI,twap,19035,48.5005827795476,30.972461946573798,13.917900898030046,6.499890734106294
0_1pct_adv,0.001,open,SIRI,ac_ra,19035,40.38117040480867,22.838748406228518,13.906593194490057,4.525573198538003
0_1pct_adv,0.001,open,SIRI,vwap_following,19035,44.851907736069556,27.317360291952948,13.912812189034893,8.612827796747752
0_1pct_adv,0.001,open,SIRI,pov_5pct_cap,19035,44.851907736069556,27.317360291952948,13.912812189034893,8.612827796747752
0_1pct_adv,0.001,open,SIRI,toth,19035,44.85263586918692,27.318089707571044,13.912813202438244,8.613558969026066
0_1pct_adv,0.001,open,SIRI,rl_v4,19035,40.13797394412616,22.59512359030322,13.906255099801452,4.057859210094586
0_1pct_adv,0.001,open,SNPS,twap,911,-36.66833540777566,15.362869562180734,12.080874708647185,5.7647351744637465
0_1pct_adv,0.001,open,SNPS,ac_ra,911,-26.906475480987773,25.074122921354256,15.918144701024717,5.890339677524376
